Job ID,Agent ID,RAM,CPU,Framework Type,Job Runtime
30001,1,1,3,flask_job,2.1954140663146973,['flask_job', 4, 'word_count']
30006,1,2,3,flask_job,6.162346601486206,['flask_job', 1600, 'insertion']
30000,1,2,1,flask_job,0.27367258071899414,['flask_job', 1600, 'word_count']
30005,1,1,2,flask_job,6.362116098403931,['flask_job', 1600, 'insertion']
30013,1,1,3,flask_job,9.761409282684326,['flask_job', 1600, 'insertion']
30007,1,2,1,flask_job,0.231339693069458,['flask_job', 4, 'insertion']
30002,1,1,2,flask_job,9.757349967956543,['flask_job', 1600, 'insertion']
30009,1,3,3,flask_job,0.19956469535827637,['flask_job', 1600, 'tim']
30031,1,2,1,flask_job,0.18699979782104492,['flask_job', 4, 'bubble']
30015,1,3,3,flask_job,0.19629478454589844,['flask_job', 1600, 'tim']
30003,1,4,3,flask_job,0.18195629119873047,['flask_job', 4, 'word_count']
30034,1,3,3,flask_job,0.1887519359588623,['flask_job', 1600, 'tim']
30012,1,2,3,flask_job,0.2010645866394043,['flask_job', 1600, 'tim']
30008,1,2,1,flask_job,0.21872735023498535,['flask_job', 1600, 'word_count']
30004,1,4,1,flask_job,0.37422966957092285,['flask_job', 1600, 'tim']
30011,1,3,2,flask_job,0.4090919494628906,['flask_job', 1600, 'word_count']
30016,1,4,3,flask_job,18.470362901687622,['flask_job', 1600, 'insertion']
30019,1,1,2,flask_job,1.7904798984527588,['flask_job', 4, 'bogo']
30024,1,3,2,flask_job,0.3139374256134033,['flask_job', 1600, 'word_count']
30035,1,1,2,flask_job,30.755993127822876,['flask_job', 1600, 'bubble']
30033,1,2,1,flask_job,0.9036478996276855,['flask_job', 4, 'bogo']
30036,1,4,2,flask_job,0.33014345169067383,['flask_job', 1600, 'tim']
30010,1,1,3,flask_job,32.32738637924194,['flask_job', 1600, 'bubble']
30018,1,1,1,flask_job,12.93578290939331,['flask_job', 1600, 'insertion']
30037,1,1,2,flask_job,0.18882393836975098,['flask_job', 4, 'tim']
30017,1,2,3,flask_job,0.29736995697021484,['flask_job', 1600, 'word_count']
30023,1,4,1,flask_job,2.9995920658111572,['flask_job', 4, 'bogo']
30027,1,1,2,flask_job,0.5095634460449219,['flask_job', 4, 'insertion']
30046,1,3,3,flask_job,0.6047203540802002,['flask_job', 1600, 'tim']
30030,1,3,3,flask_job,0.5973405838012695,['flask_job', 1600, 'word_count']
30047,1,2,3,flask_job,0.5442702770233154,['flask_job', 1600, 'tim']
30049,1,2,2,flask_job,0.5504293441772461,['flask_job', 1600, 'word_count']
30040,1,1,3,flask_job,41.76412796974182,['flask_job', 1600, 'bubble']
30053,1,1,3,flask_job,0.4948091506958008,['flask_job', 1600, 'word_count']
30054,1,3,1,flask_job,3.002500295639038,['flask_job', 4, 'bogo']
30022,1,2,1,flask_job,52.84007668495178,['flask_job', 1600, 'bubble']
30014,1,4,2,flask_job,52.255285024642944,['flask_job', 1600, 'bubble']
30057,1,3,1,flask_job,0.5392947196960449,['flask_job', 1600, 'tim']
30045,1,1,1,flask_job,53.72133708000183,['flask_job', 1600, 'bubble']
30028,1,1,3,flask_job,31.556010961532593,['flask_job', 1600, 'insertion']
30065,1,2,3,flask_job,0.3445456027984619,['flask_job', 1600, 'word_count']
