Job ID,Agent ID,RAM,CPU,Framework Type,Job Runtime
30001,1,1,3,flask_job,2.190556287765503,['flask_job', 4, 'word_count']
30000,1,2,1,flask_job,0.2185502052307129,['flask_job', 1600, 'word_count']
30004,1,4,1,flask_job,0.20034337043762207,['flask_job', 1600, 'tim']
30013,1,1,3,flask_job,6.359594345092773,['flask_job', 1600, 'insertion']
30003,1,4,3,flask_job,0.18253660202026367,['flask_job', 4, 'word_count']
30007,1,2,1,flask_job,0.22849178314208984,['flask_job', 4, 'insertion']
30006,1,2,3,flask_job,12.491977214813232,['flask_job', 1600, 'insertion']
30009,1,3,3,flask_job,0.28935861587524414,['flask_job', 1600, 'tim']
30014,1,4,2,flask_job,20.6544189453125,['flask_job', 1600, 'bubble']
30011,1,3,2,flask_job,0.28762292861938477,['flask_job', 1600, 'word_count']
30010,1,1,3,flask_job,20.07365918159485,['flask_job', 1600, 'bubble']
30019,1,1,2,flask_job,1.5858688354492188,['flask_job', 4, 'bogo']
30017,1,2,3,flask_job,0.49719667434692383,['flask_job', 1600, 'word_count']
30018,1,1,1,flask_job,19.711990118026733,['flask_job', 1600, 'insertion']
30024,1,3,2,flask_job,0.46039748191833496,['flask_job', 1600, 'word_count']
30002,1,1,2,flask_job,18.282865524291992,['flask_job', 1600, 'insertion']
30025,1,1,1,flask_job,30.851767539978027,['flask_job', 1600, 'bubble']
30031,1,2,1,flask_job,0.33614110946655273,['flask_job', 4, 'bubble']
30023,1,4,1,flask_job,2.2152721881866455,['flask_job', 4, 'bogo']
30027,1,1,2,flask_job,0.4178783893585205,['flask_job', 4, 'insertion']
30022,1,2,1,flask_job,31.419440269470215,['flask_job', 1600, 'bubble']
30028,1,1,3,flask_job,24.76582646369934,['flask_job', 1600, 'insertion']
30005,1,1,2,flask_job,23.785752058029175,['flask_job', 1600, 'insertion']
30032,1,2,2,flask_job,19.851746320724487,['flask_job', 1600, 'insertion']
30029,1,1,2,flask_job,0.2034604549407959,['flask_job', 1600, 'tim']
30030,1,3,3,flask_job,0.30521726608276367,['flask_job', 1600, 'word_count']
30008,1,2,1,flask_job,0.31792712211608887,['flask_job', 1600, 'word_count']
30033,1,2,1,flask_job,1.0010604858398438,['flask_job', 4, 'bogo']
30012,1,2,3,flask_job,0.3442215919494629,['flask_job', 1600, 'tim']
30057,1,3,1,flask_job,0.29664158821105957,['flask_job', 1600, 'tim']
30015,1,3,3,flask_job,0.4481048583984375,['flask_job', 1600, 'tim']
30060,1,2,1,flask_job,0.4488992691040039,['flask_job', 1600, 'word_count']
30044,1,1,2,flask_job,0.6635065078735352,['flask_job', 4, 'bubble']
30068,1,2,1,flask_job,0.30961155891418457,['flask_job', 4, 'word_count']
30026,1,4,3,flask_job,39.15908670425415,['flask_job', 1600, 'bubble']
30080,1,1,2,flask_job,1.698702096939087,['flask_job', 4, 'bogo']
30034,1,3,3,flask_job,0.310072660446167,['flask_job', 1600, 'tim']
30016,1,4,3,flask_job,31.09983730316162,['flask_job', 1600, 'insertion']
30082,1,3,1,flask_job,0.3275740146636963,['flask_job', 4, 'bubble']
30037,1,1,2,flask_job,0.39955592155456543,['flask_job', 4, 'tim']
30038,1,3,1,flask_job,48.37592077255249,['flask_job', 1600, 'bubble']
30035,1,1,2,flask_job,46.43057322502136,['flask_job', 1600, 'bubble']
30052,1,2,1,flask_job,0.4333202838897705,['flask_job', 4, 'bubble']
30036,1,4,2,flask_job,0.3468947410583496,['flask_job', 1600, 'tim']
30053,1,1,3,flask_job,0.5762920379638672,['flask_job', 1600, 'word_count']
30059,1,4,1,flask_job,47.1573269367218,['flask_job', 1600, 'bubble']
30021,1,3,1,flask_job,0.26637721061706543,['flask_job', 4, 'insertion']
30091,1,4,3,flask_job,0.5235733985900879,['flask_job', 1600, 'tim']
30101,1,4,1,flask_job,0.6924300193786621,['flask_job', 1600, 'word_count']
30061,1,4,1,flask_job,2.791088104248047,['flask_job', 4, 'bogo']
30055,1,2,2,flask_job,35.62675404548645,['flask_job', 1600, 'insertion']
30020,1,3,1,flask_job,68.16971349716187,['flask_job', 1600, 'bubble']
30040,1,1,3,flask_job,68.76694822311401,['flask_job', 1600, 'bubble']
30090,1,2,1,flask_job,70.5917181968689,['flask_job', 1600, 'bubble']
30042,1,1,1,flask_job,0.864844799041748,['flask_job', 4, 'insertion']
30110,1,1,3,flask_job,46.06173920631409,['flask_job', 1600, 'insertion']
30046,1,3,3,flask_job,0.6159656047821045,['flask_job', 1600, 'tim']
30112,1,3,3,flask_job,0.6128494739532471,['flask_job', 1600, 'word_count']
30047,1,2,3,flask_job,0.6085202693939209,['flask_job', 1600, 'tim']
30048,1,3,2,flask_job,73.7660264968872,['flask_job', 1600, 'bubble']
30114,1,3,2,flask_job,0.6120743751525879,['flask_job', 1600, 'word_count']
30049,1,2,2,flask_job,0.7948715686798096,['flask_job', 1600, 'word_count']
30062,1,1,2,flask_job,0.7175443172454834,['flask_job', 1600, 'word_count']
30136,1,2,1,flask_job,0.4878346920013428,['flask_job', 1600, 'tim']
30051,1,4,1,flask_job,44.16672086715698,['flask_job', 1600, 'insertion']
30050,1,4,1,flask_job,0.484724760055542,['flask_job', 1600, 'tim']
30054,1,3,1,flask_job,2.4644689559936523,['flask_job', 4, 'bogo']
30039,1,3,1,flask_job,83.18585991859436,['flask_job', 1600, 'bubble']
30043,1,2,3,flask_job,0.5941908359527588,['flask_job', 4, 'tim']
30069,1,2,1,flask_job,83.40106916427612,['flask_job', 1600, 'bubble']
30119,1,3,1,flask_job,51.393030881881714,['flask_job', 1600, 'insertion']
30072,1,4,2,flask_job,88.82606792449951,['flask_job', 1600, 'bubble']
30085,1,4,2,flask_job,0.6962502002716064,['flask_job', 1600, 'tim']
30041,1,1,1,flask_job,87.9693489074707,['flask_job', 1600, 'bubble']
30064,1,1,1,flask_job,56.9091522693634,['flask_job', 1600, 'insertion']
