Job ID,Agent ID,RAM,CPU,Framework Type,Job Runtime
50004,1,1,1,mr_job,2.6741480827331543,['mr_job', 1795060, 7, 1]
50002,1,1,2,mr_job,10.824476718902588,['mr_job', 2082303, 4, 1]
50007,1,1,2,mr_job,1.194715976715088,['mr_job', 493920, 7, 2]
50000,1,1,1,mr_job,1.0899269580841064,['mr_job', 2286993, 10, 4]
50001,1,2,3,mr_job,1.313744306564331,['mr_job', 3284194, 5, 4]
50003,1,4,1,mr_job,1.4478120803833008,['mr_job', 1410555, 2, 4]
50005,1,2,2,mr_job,1.0705780982971191,['mr_job', 1695811, 7, 2]
50020,1,4,2,mr_job,1.2315306663513184,['mr_job', 1904475, 6, 2]
50009,1,1,1,mr_job,1.1569874286651611,['mr_job', 1697798, 8, 4]
50029,1,1,3,mr_job,1.1761550903320312,['mr_job', 2288980, 1, 4]
50010,1,3,2,mr_job,1.1252357959747314,['mr_job', 1588383, 4, 3]
50034,1,1,2,mr_job,1.1638383865356445,['mr_job', 2788287, 9, 4]
50014,1,4,3,mr_job,1.1900403499603271,['mr_job', 3490871, 3, 1]
50040,1,4,1,mr_job,1.136122465133667,['mr_job', 700597, 5, 2]
50015,1,2,1,mr_job,1.1575849056243896,['mr_job', 2080316, 4, 4]
50060,1,2,1,mr_job,1.299692153930664,['mr_job', 493920, 10, 1]
50021,1,1,3,mr_job,1.0909667015075684,['mr_job', 700597, 10, 4]
50064,1,2,1,mr_job,1.1827685832977295,['mr_job', 2996951, 10, 4]
50025,1,1,3,mr_job,1.0255520343780518,['mr_job', 206677, 4, 1]
50070,1,3,3,mr_job,1.0900521278381348,['mr_job', 2286993, 10, 4]
50006,1,1,3,mr_job,0.9785044193267822,['mr_job', 1410555, 10, 3]
50073,1,1,1,mr_job,1.051053524017334,['mr_job', 208664, 5, 1]
50013,1,1,2,mr_job,1.0035741329193115,['mr_job', 3284194, 8, 1]
50074,1,2,1,mr_job,1.0780017375946045,['mr_job', 1201891, 9, 2]
50030,1,1,2,mr_job,1.0409533977508545,['mr_job', 2080316, 4, 4]
50079,1,1,2,mr_job,1.043656349182129,['mr_job', 1795060, 4, 4]
50008,1,3,2,mr_job,1.013380765914917,['mr_job', 1987, 4, 4]
50080,1,1,3,mr_job,0.9816429615020752,['mr_job', 2082303, 6, 1]
50011,1,3,3,mr_job,1.0031325817108154,['mr_job', 2994964, 5, 1]
50084,1,2,1,mr_job,1.045729160308838,['mr_job', 2082303, 4, 3]
50012,1,4,1,mr_job,0.934030294418335,['mr_job', 700597, 10, 3]
