Job ID,Agent ID,RAM,CPU,Framework Type,Job Runtime
50584,1,1,3,mr_job,102.8262391090393,['mr_job', 1697798, 2, 4]
6289,1,4,1,ml,7.537096738815308,['ml', 569, 30, 2]
50864,1,2,1,mr_job,142.07634449005127,['mr_job', 2790274, 3, 1]
50886,1,1,1,mr_job,96.75771498680115,['mr_job', 1697798, 6, 2]
50863,1,1,2,mr_job,83.12347793579102,['mr_job', 1408568, 1, 1]
50852,1,3,2,mr_job,96.90183162689209,['mr_job', 1697798, 2, 1]
6418,1,4,1,ml,7.404897689819336,['ml', 569, 30, 2]
6351,1,1,1,ml,8.543367147445679,['ml', 569, 30, 2]
6535,1,3,1,ml,6.45274806022644,['ml', 178, 13, 3]
6484,1,1,1,ml,7.249294281005859,['ml', 150, 4, 3]
50877,1,3,1,mr_job,153.2066502571106,['mr_job', 2994964, 2, 1]
6306,1,2,1,ml,14.399350881576538,['ml', 1797, 64, 10]
6042,1,2,2,ml,7.990510940551758,['ml', 569, 30, 2]
6466,1,3,1,ml,13.916158437728882,['ml', 1797, 64, 10]
6568,1,1,1,ml,7.3362812995910645,['ml', 150, 4, 3]
6604,1,4,1,ml,7.451059341430664,['ml', 569, 30, 2]
6000,1,4,2,ml,14.151431560516357,['ml', 1797, 64, 10]
6629,1,3,1,ml,6.140730619430542,['ml', 178, 13, 3]
6667,1,3,1,ml,7.132260084152222,['ml', 569, 30, 2]
6608,1,1,1,ml,7.404992341995239,['ml', 150, 4, 3]
6668,1,2,1,ml,5.903180837631226,['ml', 569, 30, 2]
6045,1,1,2,ml,4.3386454582214355,['ml', 178, 13, 3]
6708,1,4,1,ml,5.274367809295654,['ml', 569, 30, 2]
6716,1,1,1,ml,4.400619029998779,['ml', 150, 4, 3]
6105,1,4,2,ml,4.729547739028931,['ml', 569, 30, 2]
6697,1,1,1,ml,10.729046106338501,['ml', 1797, 64, 10]
6829,1,4,1,ml,4.868347644805908,['ml', 178, 13, 3]
6852,1,2,1,ml,5.043450355529785,['ml', 150, 4, 3]
6721,1,4,1,ml,6.795659780502319,['ml', 150, 4, 3]
6746,1,1,1,ml,5.85421347618103,['ml', 569, 30, 2]
6259,1,1,2,ml,4.972584009170532,['ml', 569, 30, 2]
50725,1,1,3,mr_job,92.31634068489075,['mr_job', 1904475, 7, 2]
6888,1,4,1,ml,5.138694763183594,['ml', 178, 13, 3]
6870,1,1,1,ml,5.899545907974243,['ml', 569, 30, 2]
6923,1,1,1,ml,6.764670133590698,['ml', 569, 30, 2]
6924,1,4,1,ml,6.483712434768677,['ml', 569, 30, 2]
6952,1,3,1,ml,6.372103214263916,['ml', 178, 13, 3]
6983,1,2,1,ml,6.833479404449463,['ml', 569, 30, 2]
50996,1,1,2,mr_job,54.14250421524048,['mr_job', 1201891, 1, 1]
6274,1,4,2,ml,12.25167202949524,['ml', 1797, 64, 10]
4026,1,1,1,flask_job,4.95890998840332,['flask_job', 1600, 'tim']
4092,1,3,1,flask_job,1.469477891921997,['flask_job', 1600, 'word_count']
6999,1,3,1,ml,12.286625623703003,['ml', 1797, 64, 10]
4132,1,4,1,flask_job,1.3822355270385742,['flask_job', 4, 'insertion']
50872,1,1,3,mr_job,53.37067365646362,['mr_job', 1203878, 3, 3]
6311,1,3,2,ml,12.065185546875,['ml', 1797, 64, 10]
4162,1,4,1,flask_job,1.228245496749878,['flask_job', 1600, 'tim']
6370,1,4,2,ml,3.5221621990203857,['ml', 150, 4, 3]
6354,1,3,2,ml,4.983896255493164,['ml', 178, 13, 3]
4324,1,1,1,flask_job,0.952096700668335,['flask_job', 1600, 'tim']
4186,1,4,1,flask_job,1.4609458446502686,['flask_job', 4, 'tim']
4195,1,4,1,flask_job,1.5048081874847412,['flask_job', 1600, 'tim']
50870,1,1,2,mr_job,137.29420137405396,['mr_job', 3490871, 10, 2]
4363,1,1,1,flask_job,1.1802177429199219,['flask_job', 4, 'insertion']
6421,1,1,2,ml,4.334731340408325,['ml', 178, 13, 3]
4552,1,3,1,flask_job,1.5930683612823486,['flask_job', 4, 'insertion']
4535,1,1,1,flask_job,2.0319766998291016,['flask_job', 1600, 'word_count']
6479,1,4,2,ml,6.21767520904541,['ml', 569, 30, 2]
6551,1,2,2,ml,5.316314697265625,['ml', 569, 30, 2]
4599,1,1,1,flask_job,1.6585164070129395,['flask_job', 1600, 'tim']
6489,1,4,2,ml,9.593220472335815,['ml', 1797, 64, 10]
6650,1,3,2,ml,5.184362173080444,['ml', 150, 4, 3]
4590,1,3,1,flask_job,6.202653646469116,['flask_job', 4, 'bogo']
50933,1,3,2,mr_job,90.86333513259888,['mr_job', 3282207, 2, 2]
6657,1,4,2,ml,3.940247058868408,['ml', 178, 13, 3]
6720,1,1,2,ml,3.5275704860687256,['ml', 178, 13, 3]
50788,1,1,3,mr_job,81.31196784973145,['mr_job', 2996951, 5, 3]
4738,1,4,1,flask_job,1.1200337409973145,['flask_job', 4, 'word_count']
6763,1,4,2,ml,3.2361536026000977,['ml', 178, 13, 3]
6785,1,3,2,ml,3.012286901473999,['ml', 150, 4, 3]
6875,1,3,2,ml,3.1649856567382812,['ml', 150, 4, 3]
4768,1,2,1,flask_job,1.5917906761169434,['flask_job', 1600, 'word_count']
6797,1,1,2,ml,8.859412431716919,['ml', 1797, 64, 10]
6929,1,1,2,ml,4.929123878479004,['ml', 178, 13, 3]
6911,1,1,2,ml,8.815658569335938,['ml', 1797, 64, 10]
4770,1,2,1,flask_job,1.6711111068725586,['flask_job', 1600, 'tim']
6927,1,4,2,ml,8.708573341369629,['ml', 1797, 64, 10]
50902,1,4,3,mr_job,36.796067237854004,['mr_job', 1410555, 4, 1]
50899,1,1,3,mr_job,95.43590950965881,['mr_job', 3488884, 8, 4]
50981,1,4,3,mr_job,11.849360942840576,['mr_job', 1987, 8, 2]
6982,1,3,2,ml,5.137442588806152,['ml', 1797, 64, 10]
50901,1,2,3,mr_job,52.75194811820984,['mr_job', 2286993, 6, 3]
4012,1,3,2,flask_job,0.5636739730834961,['flask_job', 1600, 'tim']
6996,1,3,2,ml,0.9106881618499756,['ml', 150, 4, 3]
4114,1,4,2,flask_job,0.5899193286895752,['flask_job', 4, 'bubble']
4797,1,4,1,flask_job,0.8709373474121094,['flask_job', 1600, 'tim']
4135,1,2,2,flask_job,0.5356721878051758,['flask_job', 1600, 'tim']
6006,1,4,3,ml,1.3964152336120605,['ml', 178, 13, 3]
6053,1,3,3,ml,1.649930715560913,['ml', 569, 30, 2]
4301,1,2,2,flask_job,0.7795267105102539,['flask_job', 1600, 'tim']
4344,1,4,2,flask_job,1.1046123504638672,['flask_job', 1600, 'word_count']
6076,1,2,3,ml,2.938728094100952,['ml', 1797, 64, 10]
4815,1,2,1,flask_job,0.6228988170623779,['flask_job', 1600, 'tim']
4463,1,2,2,flask_job,0.8336925506591797,['flask_job', 4, 'tim']
6260,1,4,3,ml,1.2573471069335938,['ml', 178, 13, 3]
6087,1,1,3,ml,2.846550226211548,['ml', 1797, 64, 10]
50998,1,2,3,mr_job,10.670420408248901,['mr_job', 2082303, 6, 1]
6268,1,1,3,ml,1.920865535736084,['ml', 1797, 64, 10]
6276,1,4,3,ml,0.9561073780059814,['ml', 569, 30, 2]
4484,1,1,2,flask_job,1.66090726852417,['flask_job', 1600, 'word_count']
6284,1,1,3,ml,1.0063104629516602,['ml', 569, 30, 2]
6286,1,4,3,ml,0.8749809265136719,['ml', 150, 4, 3]
6371,1,2,3,ml,0.8676512241363525,['ml', 569, 30, 2]
6416,1,4,3,ml,1.1922540664672852,['ml', 178, 13, 3]
6407,1,2,3,ml,2.23705792427063,['ml', 1797, 64, 10]
6447,1,1,3,ml,1.1310091018676758,['ml', 569, 30, 2]
6481,1,1,3,ml,0.8162691593170166,['ml', 178, 13, 3]
6510,1,3,3,ml,1.0235357284545898,['ml', 569, 30, 2]
6526,1,2,3,ml,1.1372807025909424,['ml', 569, 30, 2]
6548,1,1,3,ml,0.8907470703125,['ml', 178, 13, 3]
6515,1,2,3,ml,2.1514689922332764,['ml', 1797, 64, 10]
6606,1,1,3,ml,0.8717210292816162,['ml', 569, 30, 2]
6622,1,4,3,ml,0.8501827716827393,['ml', 569, 30, 2]
6651,1,1,3,ml,0.9220685958862305,['ml', 150, 4, 3]
6658,1,3,3,ml,0.9936566352844238,['ml', 569, 30, 2]
6677,1,3,3,ml,0.8276853561401367,['ml', 178, 13, 3]
6806,1,4,3,ml,0.7812178134918213,['ml', 178, 13, 3]
6845,1,2,3,ml,1.0657269954681396,['ml', 150, 4, 3]
6857,1,4,3,ml,1.0839855670928955,['ml', 178, 13, 3]
6861,1,4,3,ml,0.8298051357269287,['ml', 569, 30, 2]
6865,1,1,3,ml,0.877885103225708,['ml', 569, 30, 2]
6913,1,2,3,ml,1.0598959922790527,['ml', 569, 30, 2]
6914,1,2,3,ml,1.0730912685394287,['ml', 569, 30, 2]
6925,1,2,3,ml,0.8461756706237793,['ml', 178, 13, 3]
6949,1,4,3,ml,1.8694167137145996,['ml', 1797, 64, 10]
4033,1,4,3,flask_job,1.2726106643676758,['flask_job', 1600, 'word_count']
4034,1,4,3,flask_job,1.1898083686828613,['flask_job', 1600, 'word_count']
4203,1,2,3,flask_job,1.023620367050171,['flask_job', 1600, 'word_count']
4285,1,4,3,flask_job,1.356083631515503,['flask_job', 4, 'word_count']
4207,1,2,3,flask_job,1.4456977844238281,['flask_job', 1600, 'word_count']
4336,1,1,3,flask_job,0.6715013980865479,['flask_job', 4, 'bubble']
4347,1,3,3,flask_job,2.3157076835632324,['flask_job', 1600, 'word_count']
4054,1,4,1,flask_job,135.6994559764862,['flask_job', 1600, 'bubble']
4091,1,2,1,flask_job,134.19964599609375,['flask_job', 1600, 'bubble']
4831,1,2,1,flask_job,0.4999063014984131,['flask_job', 4, 'tim']
4355,1,2,2,flask_job,83.60059237480164,['flask_job', 1600, 'insertion']
4160,1,4,1,flask_job,137.00615668296814,['flask_job', 1600, 'bubble']
4852,1,2,1,flask_job,0.7437570095062256,['flask_job', 4, 'insertion']
4937,1,1,1,flask_job,0.9135012626647949,['flask_job', 1600, 'tim']
4517,1,4,2,flask_job,1.1275084018707275,['flask_job', 1600, 'word_count']
4519,1,3,2,flask_job,1.2581498622894287,['flask_job', 1600, 'word_count']
50195,1,2,1,mr_job,7.472306489944458,['mr_job', 206677, 10, 4]
50119,1,4,1,mr_job,9.893464088439941,['mr_job', 1793073, 1, 4]
4505,1,1,2,flask_job,91.2694091796875,['flask_job', 1600, 'insertion']
4396,1,1,1,flask_job,153.60657358169556,['flask_job', 1600, 'bubble']
4604,1,4,2,flask_job,0.9899790287017822,['flask_job', 4, 'bubble']
50219,1,3,1,mr_job,9.149312257766724,['mr_job', 700597, 10, 1]
50199,1,4,1,mr_job,11.49138355255127,['mr_job', 1902488, 6, 3]
4630,1,3,2,flask_job,1.0820622444152832,['flask_job', 4, 'tim']
4672,1,2,1,flask_job,150.61793160438538,['flask_job', 1600, 'bubble']
4634,1,4,2,flask_job,0.9940536022186279,['flask_job', 4, 'word_count']
4652,1,2,1,flask_job,162.23067045211792,['flask_job', 1600, 'bubble']
4640,1,3,2,flask_job,1.9681448936462402,['flask_job', 1600, 'word_count']
50249,1,4,1,mr_job,16.67608141899109,['mr_job', 1793073, 9, 2]
4675,1,4,2,flask_job,1.0861053466796875,['flask_job', 4, 'insertion']
4710,1,3,2,flask_job,1.3829467296600342,['flask_job', 4, 'tim']
50298,1,3,1,mr_job,30.729683876037598,['mr_job', 1697798, 6, 1]
50294,1,4,1,mr_job,36.326093673706055,['mr_job', 2790274, 6, 4]
4320,1,2,3,flask_job,100.39475107192993,['flask_job', 1600, 'insertion']
50334,1,2,1,mr_job,39.38116788864136,['mr_job', 2082303, 6, 4]
4252,1,4,2,flask_job,177.68563556671143,['flask_job', 1600, 'bubble']
4358,1,1,3,flask_job,101.88321685791016,['flask_job', 1600, 'insertion']
50347,1,2,1,mr_job,36.05538988113403,['mr_job', 1902488, 1, 3]
4249,1,2,2,flask_job,181.14595556259155,['flask_job', 1600, 'bubble']
50310,1,4,1,mr_job,50.63953351974487,['mr_job', 3284194, 7, 4]
4471,1,3,2,flask_job,177.67765474319458,['flask_job', 1600, 'bubble']
4825,1,3,1,flask_job,177.55881929397583,['flask_job', 1600, 'bubble']
50390,1,4,1,mr_job,44.60078692436218,['mr_job', 2790274, 3, 3]
50418,1,3,1,mr_job,38.745688915252686,['mr_job', 1697798, 4, 4]
50371,1,4,1,mr_job,63.298699378967285,['mr_job', 3488884, 10, 3]
50432,1,3,1,mr_job,42.29460430145264,['mr_job', 1904475, 8, 2]
50470,1,2,1,mr_job,35.88946485519409,['mr_job', 1588383, 2, 1]
50443,1,4,1,mr_job,40.58444404602051,['mr_job', 1588383, 10, 4]
50567,1,2,1,mr_job,12.991839408874512,['mr_job', 1987, 2, 4]
50655,1,3,1,mr_job,12.69420051574707,['mr_job', 1987, 6, 1]
50515,1,1,1,mr_job,31.103232383728027,['mr_job', 1588383, 10, 1]
50605,1,1,1,mr_job,25.969741106033325,['mr_job', 700597, 9, 1]
50511,1,3,1,mr_job,45.02275061607361,['mr_job', 2790274, 5, 3]
4082,1,3,3,flask_job,208.50363206863403,['flask_job', 1600, 'bubble']
4499,1,2,3,flask_job,2.3467164039611816,['flask_job', 1600, 'word_count']
4346,1,3,3,flask_job,214.7524425983429,['flask_job', 1600, 'bubble']
50644,1,3,1,mr_job,51.80757927894592,['mr_job', 2286993, 2, 4]
50706,1,2,1,mr_job,39.92030668258667,['mr_job', 1588383, 9, 3]
4800,1,1,2,flask_job,103.12797689437866,['flask_job', 1600, 'insertion']
50723,1,1,1,mr_job,39.963722229003906,['mr_job', 1904475, 3, 1]
4835,1,3,2,flask_job,2.387669801712036,['flask_job', 1600, 'word_count']
50751,1,1,1,mr_job,42.85714554786682,['mr_job', 1795060, 10, 1]
50784,1,2,1,mr_job,43.17838644981384,['mr_job', 1588383, 6, 2]
50794,1,3,1,mr_job,43.50217318534851,['mr_job', 1795060, 10, 4]
50887,1,3,1,mr_job,16.320683002471924,['mr_job', 206677, 3, 4]
4561,1,3,2,flask_job,210.3219873905182,['flask_job', 1600, 'bubble']
50924,1,2,1,mr_job,21.716463327407837,['mr_job', 1201891, 10, 4]
4985,1,1,1,flask_job,229.6201581954956,['flask_job', 1600, 'bubble']
50925,1,2,1,mr_job,21.627864360809326,['mr_job', 493920, 10, 3]
6039,1,3,1,ml,4.731791734695435,['ml', 150, 4, 3]
50874,1,3,1,mr_job,52.614290714263916,['mr_job', 2790274, 1, 3]
6049,1,4,1,ml,2.720877170562744,['ml', 178, 13, 3]
6085,1,4,1,ml,9.103545188903809,['ml', 1797, 64, 10]
50955,1,4,1,mr_job,46.273521184921265,['mr_job', 1795060, 3, 3]
6096,1,2,1,ml,3.9117884635925293,['ml', 569, 30, 2]
50967,1,1,1,mr_job,48.30927896499634,['mr_job', 1904475, 3, 2]
6229,1,3,1,ml,3.52410626411438,['ml', 569, 30, 2]
6258,1,3,1,ml,3.369995594024658,['ml', 150, 4, 3]
6109,1,4,1,ml,5.52458643913269,['ml', 1797, 64, 10]
4755,1,4,2,flask_job,215.68118286132812,['flask_job', 1600, 'bubble']
6269,1,3,1,ml,1.5903728008270264,['ml', 569, 30, 2]
50969,1,1,1,mr_job,49.178109645843506,['mr_job', 2788287, 10, 4]
6319,1,2,1,ml,2.1557979583740234,['ml', 150, 4, 3]
6337,1,4,1,ml,2.2404801845550537,['ml', 569, 30, 2]
6372,1,3,1,ml,1.6487312316894531,['ml', 569, 30, 2]
50966,1,2,1,mr_job,60.42172694206238,['mr_job', 2994964, 3, 3]
50975,1,2,1,mr_job,47.35542321205139,['mr_job', 2790274, 6, 4]
6384,1,2,1,ml,0.8022463321685791,['ml', 178, 13, 3]
4511,1,4,3,flask_job,100.29349732398987,['flask_job', 1600, 'insertion']
6387,1,3,1,ml,0.7581048011779785,['ml', 150, 4, 3]
6394,1,3,1,ml,0.9461638927459717,['ml', 150, 4, 3]
6508,1,1,1,ml,1.2026524543762207,['ml', 178, 13, 3]
6577,1,1,1,ml,0.9913814067840576,['ml', 150, 4, 3]
4361,1,3,3,flask_job,211.95566630363464,['flask_job', 1600, 'bubble']
6531,1,3,1,ml,2.5913870334625244,['ml', 1797, 64, 10]
6646,1,3,1,ml,1.0869908332824707,['ml', 569, 30, 2]
6670,1,4,1,ml,1.0657451152801514,['ml', 178, 13, 3]
4545,1,2,3,flask_job,0.8277003765106201,['flask_job', 4, 'tim']
4805,1,1,2,flask_job,192.434796333313,['flask_job', 1600, 'bubble']
6672,1,3,1,ml,0.7946627140045166,['ml', 569, 30, 2]
4536,1,3,3,flask_job,99.83002996444702,['flask_job', 1600, 'insertion']
6695,1,4,1,ml,1.008056879043579,['ml', 569, 30, 2]
6696,1,1,1,ml,1.0983071327209473,['ml', 178, 13, 3]
6686,1,3,1,ml,2.143251419067383,['ml', 1797, 64, 10]
4648,1,3,3,flask_job,0.4200432300567627,['flask_job', 4, 'tim']
4785,1,1,2,flask_job,203.1795299053192,['flask_job', 1600, 'bubble']
6752,1,2,1,ml,1.2620775699615479,['ml', 569, 30, 2]
6751,1,4,1,ml,2.3547542095184326,['ml', 1797, 64, 10]
4845,1,4,2,flask_job,86.47822546958923,['flask_job', 1600, 'insertion']
6781,1,4,1,ml,2.2670185565948486,['ml', 1797, 64, 10]
4493,1,4,3,flask_job,205.00581097602844,['flask_job', 1600, 'bubble']
6782,1,2,1,ml,0.8244667053222656,['ml', 569, 30, 2]
4809,1,3,3,flask_job,0.5318150520324707,['flask_job', 1600, 'word_count']
6807,1,3,1,ml,1.2122502326965332,['ml', 150, 4, 3]
6898,1,1,1,ml,1.3043797016143799,['ml', 150, 4, 3]
6791,1,3,1,ml,2.3017759323120117,['ml', 1797, 64, 10]
6921,1,3,1,ml,0.8276486396789551,['ml', 569, 30, 2]
4960,1,3,2,flask_job,0.49152064323425293,['flask_job', 4, 'tim']
6943,1,1,1,ml,1.0939855575561523,['ml', 569, 30, 2]
6970,1,2,1,ml,1.1655442714691162,['ml', 569, 30, 2]
4850,1,4,3,flask_job,0.9810464382171631,['flask_job', 1600, 'word_count']
4860,1,1,2,flask_job,75.08650207519531,['flask_job', 1600, 'insertion']
6989,1,2,1,ml,1.9634246826171875,['ml', 1797, 64, 10]
4050,1,1,1,flask_job,0.7404210567474365,['flask_job', 4, 'bogo']
4119,1,2,1,flask_job,0.6155273914337158,['flask_job', 1600, 'word_count']
4127,1,1,1,flask_job,0.6531188488006592,['flask_job', 1600, 'word_count']
4131,1,3,1,flask_job,0.751924991607666,['flask_job', 1600, 'tim']
4138,1,1,1,flask_job,1.2484378814697266,['flask_job', 1600, 'word_count']
4999,1,1,2,flask_job,1.1827960014343262,['flask_job', 1600, 'tim']
4181,1,3,1,flask_job,1.4227375984191895,['flask_job', 1600, 'word_count']
4212,1,3,1,flask_job,0.43112754821777344,['flask_job', 1600, 'word_count']
4971,1,4,2,flask_job,4.953050851821899,['flask_job', 4, 'bogo']
4223,1,2,1,flask_job,1.1640782356262207,['flask_job', 1600, 'tim']
4326,1,1,1,flask_job,1.5947825908660889,['flask_job', 1600, 'word_count']
4339,1,3,1,flask_job,0.7063806056976318,['flask_job', 1600, 'tim']
4359,1,2,1,flask_job,1.1384696960449219,['flask_job', 1600, 'word_count']
50038,1,2,2,mr_job,10.402196407318115,['mr_job', 1586396, 4, 2]
50047,1,4,2,mr_job,11.700394868850708,['mr_job', 2996951, 9, 1]
50049,1,3,2,mr_job,5.293862581253052,['mr_job', 495907, 1, 2]
50093,1,1,2,mr_job,9.024924755096436,['mr_job', 1902488, 8, 3]
50096,1,4,2,mr_job,9.747124671936035,['mr_job', 2288980, 5, 1]
50101,1,3,2,mr_job,12.893787145614624,['mr_job', 3488884, 3, 4]
50122,1,3,2,mr_job,12.679805994033813,['mr_job', 3284194, 6, 3]
50136,1,3,2,mr_job,6.68039083480835,['mr_job', 1586396, 7, 2]
50141,1,3,2,mr_job,7.288223505020142,['mr_job', 1408568, 3, 2]
4742,1,3,3,flask_job,88.09865808486938,['flask_job', 1600, 'insertion']
50159,1,1,2,mr_job,8.341624021530151,['mr_job', 1904475, 1, 2]
50180,1,1,2,mr_job,5.32149338722229,['mr_job', 700597, 7, 1]
4829,1,2,3,flask_job,99.82810187339783,['flask_job', 1600, 'insertion']
4938,1,4,2,flask_job,102.38953042030334,['flask_job', 1600, 'insertion']
50263,1,1,2,mr_job,13.273620367050171,['mr_job', 3284194, 1, 4]
50304,1,2,2,mr_job,10.232415437698364,['mr_job', 2286993, 8, 1]
4915,1,2,3,flask_job,3.659825563430786,['flask_job', 4, 'bogo']
4962,1,1,3,flask_job,0.7755191326141357,['flask_job', 1600, 'tim']
4853,1,3,3,flask_job,108.68421149253845,['flask_job', 1600, 'insertion']
4011,1,2,1,flask_job,115.02710390090942,['flask_job', 1600, 'insertion']
4315,1,2,1,flask_job,110.21268367767334,['flask_job', 1600, 'insertion']
4451,1,3,1,flask_job,1.4239766597747803,['flask_job', 1600, 'word_count']
4426,1,1,1,flask_job,104.08712482452393,['flask_job', 1600, 'insertion']
50348,1,1,2,mr_job,20.510019063949585,['mr_job', 1586396, 10, 3]
